TargetLeaf	ClosestLeaf	BranchLength	State
WP_012827400_1	WP_006969328_1	0.60664	pruned
WP_012840800_1	WP_014726671_1	0.24571	pruned
WP_012851406_1	WP_019629970_1	0.21483	pruned
WP_012857992_1	WP_014770603_1	0.07150	pruned
WP_012858982_1	WP_012863474_1	0.18284	pruned
WP_012863474_1	WP_012858982_1	0.18284	pruned
WP_012865807_1	WP_013882675_1	0.23611	pruned
WP_012872148_1	WP_012642038_1	0.49029	pruned
WP_012874013_1	WP_011997616_1	0.70672	pruned
WP_012879438_1	WP_013839598_1	0.19469	pruned
WP_012881849_1	WP_015406992_1	0.07384	pruned
WP_012894952_1	WP_020545193_1	0.15653	pruned
WP_012911791_1	WP_002652573_1	0.37410	pruned
WP_012921612_1	WP_010356120_1	0.26581	pruned
WP_012936695_1	WP_007578395_1	0.35619	pruned
WP_012938307_1	WP_009015812_1	0.17853	pruned
WP_012947123_1	WP_014739031_1	0.11109	pruned
WP_012954068_1	WP_011243198_1	0.65515	pruned
WP_012963616_1	WP_012991616_1	0.33495	pruned
WP_012969626_1	WP_007042049_1	0.11246	pruned
WP_012989983_1	WP_015872265_1	0.09685	pruned
WP_012991616_1	WP_012963616_1	0.33495	pruned
WP_012992768_1	WP_019189817_1	0.44247	pruned
WP_013006960_1	WP_013451245_1	0.22286	pruned
WP_013010068_1	WP_013886313_1	0.27104	pruned
WP_013012304_1	WP_013156560_1	0.23098	pruned
WP_013021017_1	WP_018351682_1	0.40246	pruned
WP_013022543_1	WP_011115473_1	0.30843	pruned
WP_013030011_1	WP_013294133_1	0.13397	pruned
WP_013033615_1	WP_013221156_1	0.14551	pruned
WP_013039826_1	WP_014076722_1	0.16869	pruned
WP_013044241_1	WP_018969102_1	0.19985	pruned
WP_013045076_1	WP_009603725_1	0.38286	pruned
WP_013047990_1	WP_014162763_1	0.55878	pruned
WP_013052443_1	WP_012141637_1	0.11491	pruned
WP_013067439_1	WP_010139515_1	0.13947	pruned
WP_013073237_1	WP_011710666_1	0.10931	pruned
WP_013076100_1	WP_018132102_1	0.36476	pruned
WP_013079093_1	WP_012286791_1	0.13088	pruned
WP_013087465_1	WP_014499555_1	0.77582	pruned
WP_013100019_1	WP_015733697_1	0.18402	pruned
WP_013106558_1	WP_018911730_1	0.16546	pruned
WP_013110858_1	WP_010581772_1	0.21712	pruned
WP_013116150_1	WP_013882675_1	0.10832	pruned
WP_013121532_1	WP_013810775_1	0.27211	pruned
WP_013127759_1	WP_020108839_1	0.17996	pruned
WP_013133359_1	WP_020545193_1	0.17416	pruned
WP_013136749_1	WP_012148084_1	0.13086	pruned
WP_013138419_1	WP_020108839_1	0.34557	pruned
WP_013150542_1	WP_011025955_1	0.07898	pruned
WP_013156560_1	WP_013012304_1	0.23098	pruned
WP_013161599_1	WP_016455636_1	0.23800	pruned
WP_013163097_1	WP_007293255_1	0.11118	pruned
WP_013170705_1	WP_016444825_1	0.26298	pruned
WP_013172059_1	WP_013490088_1	0.14875	pruned
WP_013176004_1	WP_011639733_1	0.40092	pruned
WP_013176526_1	WP_013702823_1	0.46002	pruned
WP_013181042_1	WP_018153993_1	0.31426	pruned
WP_013182900_1	WP_006341696_1	0.39922	pruned
WP_013186933_1	WP_010521662_1	0.18544	pruned
WP_013190819_1	WP_015210878_1	0.09414	pruned
WP_013194467_1	WP_011499724_1	0.36959	pruned
WP_013215730_1	WP_013947592_1	0.12345	pruned
WP_013218307_1	WP_015406992_1	0.69212	pruned
WP_013221156_1	WP_013033615_1	0.14551	pruned
WP_013229875_1	WP_020636807_1	0.12132	pruned
WP_013240509_1	WP_017753151_1	0.11504	pruned
WP_013249434_1	WP_008515748_1	0.65978	pruned
WP_013251237_1	WP_009277920_1	0.21237	pruned
WP_013256292_1	WP_018525371_1	0.24526	pruned
WP_013258804_1	WP_011416581_1	0.69750	pruned
WP_013262921_1	WP_011588447_1	0.39252	pruned
WP_013266750_1	WP_014027470_1	1.02621	pruned
WP_013269939_1	WP_003169372_1	0.11704	pruned
WP_013276601_1	WP_011343232_1	0.31563	pruned
WP_013277321_1	WP_012636511_1	0.32617	pruned
WP_013284093_1	WP_013731624_1	0.09326	pruned
WP_013290449_1	WP_013781097_1	0.30957	pruned
WP_013294133_1	WP_013030011_1	0.13397	pruned
WP_013301422_1	WP_012522300_1	0.48257	pruned
WP_013325913_1	WP_011373615_1	0.17796	pruned
WP_013333505_1	WP_010630103_1	0.09290	pruned
WP_013348110_1	WP_007270638_1	0.15007	pruned
WP_013360865_1	WP_014262605_1	0.16398	pruned
WP_013376450_1	WP_002630400_1	0.17665	pruned
WP_013382634_1	WP_006311835_1	0.38382	pruned
WP_013384850_1	WP_011907973_1	0.23828	pruned
WP_013388194_1	WP_005959434_1	0.32762	pruned
WP_013405384_1	WP_014552785_1	0.13436	pruned
WP_013407427_1	WP_015030320_1	0.16999	pruned
WP_013421852_1	WP_007511455_1	0.12494	pruned
WP_013435700_1	WP_014617391_1	0.18808	pruned
WP_013444565_1	WP_006842055_1	0.23436	pruned
WP_013451245_1	WP_013006960_1	0.22286	pruned
WP_013455180_1	WP_009578737_1	0.36613	pruned
WP_013456639_1	WP_013702823_1	0.22664	pruned
WP_013458911_1	WP_011373615_1	0.13765	pruned
WP_013461876_1	WP_015452490_1	0.15020	pruned
WP_013467817_1	WP_004068242_1	0.10778	pruned
WP_013469424_1	WP_006564163_1	0.27217	pruned
WP_013480384_1	WP_018080195_1	0.19089	pruned
WP_013486498_1	WP_016148743_1	0.62799	pruned
WP_013490088_1	WP_013172059_1	0.14875	pruned
WP_013491775_1	WP_006590601_1	0.19484	pruned
WP_013496617_1	WP_006902895_1	0.09959	pruned
WP_013499418_1	WP_004602172_1	0.13102	pruned
WP_013506717_1	WP_011713221_1	0.44282	pruned
WP_013513459_1	WP_015415098_1	0.12040	pruned
WP_013516490_1	WP_011126446_1	0.34234	pruned
WP_013517976_1	WP_019428333_1	0.10714	pruned
WP_013521206_1	WP_014111702_1	0.08356	pruned
WP_013531479_1	WP_008838077_1	0.20557	pruned
WP_013537344_1	WP_013638364_1	0.10038	pruned
WP_013544933_1	WP_015397883_1	0.18401	pruned
WP_013547263_1	WP_009128983_1	0.10555	pruned
WP_013547412_1	WP_007209913_1	0.08794	pruned
WP_013549429_1	WP_013621740_1	0.09360	pruned
WP_013553167_1	WP_008245905_1	0.36477	pruned
WP_013555172_1	WP_015235750_1	0.15369	pruned
WP_013560923_1	WP_014431427_1	0.54713	pruned
WP_013562564_1	WP_012609107_1	0.14535	pruned
WP_013564594_1	WP_015250612_1	0.42273	pruned
WP_013568055_1	WP_014785964_1	0.17926	pruned
WP_013586083_1	WP_018172316_1	0.14147	pruned
WP_013598602_1	WP_019976985_1	0.15284	pruned
WP_013600299_1	WP_005274590_1	0.22481	pruned
WP_013612491_1	WP_009137806_1	0.14705	pruned
WP_013613791_1	WP_011529155_1	0.20695	pruned
WP_013618244_1	WP_018711446_1	0.08291	pruned
WP_013621740_1	WP_013549429_1	0.09360	pruned
WP_013626200_1	WP_020492050_1	0.24170	pruned
WP_013626979_1	WP_002645427_1	0.29107	pruned
WP_013633496_1	WP_012780869_1	0.14454	pruned
WP_013638364_1	WP_013537344_1	0.10038	pruned
WP_013647737_1	WP_013966142_1	0.13484	pruned
WP_013652975_1	WP_019965637_1	0.11832	pruned
WP_013657809_1	WP_004035082_1	0.34705	pruned
WP_013660353_1	WP_009832455_1	0.10429	pruned
WP_013663648_1	WP_003010667_1	0.14665	pruned
WP_013668617_1	WP_016897452_1	0.25475	pruned
WP_013673090_1	WP_010242933_1	0.17994	pruned
WP_013681819_1	WP_020376597_1	0.80044	pruned
WP_013685526_1	WP_009578737_1	0.42574	pruned
WP_013695702_1	WP_009360264_1	0.47142	pruned
WP_013702451_1	WP_009437102_1	0.24785	pruned
WP_013702823_1	WP_013456639_1	0.22664	pruned
WP_013708087_1	WP_019239464_1	0.24258	pruned
WP_013712334_1	WP_011457608_1	0.35250	pruned
WP_013716406_1	WP_015277580_1	0.08548	pruned
WP_013718122_1	WP_014587611_1	0.33367	pruned
WP_013724789_1	WP_011098690_1	0.21423	pruned
WP_013728117_1	WP_010620582_1	0.10841	pruned
WP_013731624_1	WP_018817895_1	0.08966	pruned
WP_013737165_1	WP_012021610_1	0.31795	pruned
WP_013739795_1	WP_014271154_1	0.17481	pruned
WP_013742730_1	WP_009456510_1	0.15107	pruned
WP_013751352_1	WP_010521662_1	0.17296	pruned
WP_013757641_1	WP_016521174_1	0.34730	pruned
WP_013767149_1	WP_020534613_1	0.35451	pruned
WP_013772168_1	WP_013882675_1	0.09765	pruned
WP_013773781_1	WP_010781117_1	0.14306	pruned
WP_013776129_1	WP_010979231_1	0.47004	pruned
WP_013781097_1	WP_013290449_1	0.30957	pruned
WP_013787399_1	WP_009060126_1	0.21331	pruned
WP_013787607_1	WP_011025955_1	0.17114	pruned
WP_013798971_1	WP_018153993_1	0.20809	pruned
WP_013808264_1	WP_019929422_1	0.23486	pruned
WP_013810775_1	WP_011879281_1	0.14143	pruned
WP_013839598_1	WP_020017068_1	0.10815	pruned
WP_013843543_1	WP_011879281_1	0.13598	pruned
WP_013865328_1	WP_020391399_1	0.36748	pruned
WP_013867311_1	WP_048062465_1	0.20320	pruned
WP_013869017_1	WP_015482248_1	0.16177	pruned
WP_013872252_1	WP_018634635_1	0.26725	pruned
WP_013877990_1	WP_011672645_1	0.41535	pruned
WP_013882675_1	WP_013772168_1	0.09765	pruned
WP_013886313_1	WP_013010068_1	0.27104	pruned
WP_013888958_1	WP_018019189_1	0.16002	pruned
WP_013890915_1	WP_013469424_1	0.41027	pruned
WP_013897714_1	WP_011499724_1	0.32954	pruned
WP_013901913_1	WP_018715408_1	0.13462	pruned
WP_013906025_1	WP_011011328_1	0.14936	pruned
WP_013908757_1	WP_013908944_1	0.53419	pruned
WP_013908944_1	WP_013908757_1	0.53419	pruned
WP_013914029_1	WP_019533320_1	0.07358	pruned
WP_013930160_1	WP_015813818_1	0.20198	pruned
WP_013931967_1	WP_008193093_1	0.28549	pruned
WP_013934779_1	WP_015350527_1	0.50445	pruned
WP_013944592_1	WP_011174693_1	0.57877	pruned
WP_013947592_1	WP_013215730_1	0.12345	pruned
WP_013950637_1	WP_015816572_1	1.14967	pruned
WP_013957026_1	WP_019447822_1	0.27116	pruned
WP_013962264_1	WP_007119764_1	0.10958	pruned
WP_013966142_1	WP_013647737_1	0.13484	pruned
WP_013968021_1	WP_015712666_1	0.18606	pruned
WP_013975603_1	WP_015872265_1	0.25675	pruned
WP_013976418_1	WP_007157719_1	0.28222	pruned
WP_013980860_1	WP_009306906_1	0.07362	pruned
WP_013998814_1	WP_012066194_1	0.19008	pruned
WP_014013054_1	WP_010479615_1	0.08001	pruned
WP_014015381_1	WP_006940732_1	0.37353	pruned
WP_014020650_1	WP_009053203_1	0.12833	pruned
WP_014027470_1	WP_011822077_1	0.60153	pruned
WP_014061266_1	WP_014142860_1	0.11076	pruned
WP_014066727_1	WP_011403552_1	0.47126	pruned
WP_014076722_1	WP_013039826_1	0.16869	pruned
WP_014080388_1	WP_006858132_1	0.25443	pruned
WP_014081827_1	WP_009166928_1	0.10431	pruned
WP_014084998_1	WP_012022474_1	0.13129	pruned
WP_014094160_1	WP_003360473_1	0.28402	pruned
WP_014097476_1	WP_018660885_1	0.10486	pruned
WP_014098901_1	WP_011521875_1	0.53665	pruned
WP_014104576_1	WP_012225559_1	0.14950	pruned
WP_014111702_1	WP_013521206_1	0.08356	pruned
WP_014122766_1	WP_014013054_1	0.13110	pruned
WP_014125141_1	WP_016174565_1	0.18525	pruned
WP_014130552_1	WP_014285757_1	0.31959	pruned
WP_014137755_1	WP_014061266_1	0.13068	pruned
WP_014142860_1	WP_014061266_1	0.11076	pruned
WP_014158151_1	WP_018559393_1	0.13897	pruned
WP_014158811_1	WP_014246197_1	0.19256	pruned
WP_014160955_1	WP_005992419_1	0.16862	pruned
WP_014162763_1	WP_013047990_1	0.55878	pruned
WP_014166257_1	WP_008254430_1	0.11122	pruned
WP_014189005_1	WP_014199714_1	0.16539	pruned
WP_014199714_1	WP_014189005_1	0.16539	pruned
WP_014203390_1	WP_014678667_1	0.40843	pruned
WP_014215048_1	WP_002834064_1	0.09538	pruned
WP_014222788_1	WP_012788836_1	0.24974	pruned
WP_014225384_1	WP_007839046_1	0.16874	pruned
WP_014244268_1	WP_014450041_1	0.92363	pruned
WP_014246197_1	WP_014158811_1	0.19256	pruned
WP_014253290_1	WP_009548685_1	0.41410	pruned
WP_014254471_1	WP_010251606_1	0.07662	pruned
WP_014262605_1	WP_013360865_1	0.16398	pruned
WP_014264636_1	WP_020713793_1	0.17811	pruned
WP_014271154_1	WP_013739795_1	0.17481	pruned
WP_014285757_1	WP_014130552_1	0.31959	pruned
WP_014293486_1	WP_018346965_1	0.22340	pruned
WP_014297302_1	WP_012209512_1	0.31617	pruned
WP_014323082_1	WP_013513459_1	0.18357	pruned
WP_014354185_1	WP_011070157_1	0.26003	pruned
WP_014373613_1	WP_009578737_1	0.51213	pruned
WP_014374645_1	WP_012947123_1	0.14981	pruned
WP_014396141_1	WP_002639447_1	0.14950	pruned
WP_014403277_1	WP_017461177_1	0.24490	pruned
WP_014404708_1	WP_011034744_1	0.72178	pruned
WP_014413884_1	WP_011389638_1	0.16178	pruned
WP_014421917_1	WP_014870726_1	0.16248	pruned
WP_014431022_1	WP_019542557_1	0.17301	pruned
WP_014431427_1	WP_013560923_1	0.54713	pruned
WP_014437673_1	WP_010048178_1	0.62492	pruned
WP_014440874_1	WP_013284093_1	0.26248	pruned
WP_014450041_1	WP_014961761_1	0.44493	pruned
WP_014453371_1	WP_008193093_1	0.91843	pruned
WP_014454767_1	WP_018525371_1	0.18905	pruned
WP_014457842_1	WP_016203859_1	0.12190	pruned
WP_014463577_1	WP_006448141_1	0.15262	pruned
WP_014499054_1	WP_014499555_1	0.12663	pruned
WP_014499555_1	WP_014499054_1	0.12663	pruned
WP_014500101_1	WP_014499555_1	0.18519	pruned
WP_014514424_1	WP_019550764_1	0.08260	pruned
WP_014523180_1	WP_018119032_1	0.12997	pruned
WP_014552785_1	WP_013405384_1	0.13436	pruned
WP_014561643_1	WP_014855030_1	0.22739	pruned
WP_014587611_1	WP_013718122_1	0.33367	pruned
WP_014617391_1	WP_017233777_1	0.15762	pruned
WP_014625633_1	WP_013256292_1	0.26294	pruned
WP_014644232_1	WP_008587140_1	0.11655	pruned
WP_014646700_1	WP_005992419_1	0.19951	pruned
WP_014660741_1	WP_000955690_1	0.19958	pruned
WP_014666316_1	WP_011115473_1	0.11561	pruned
WP_014678667_1	WP_016195485_1	0.21838	pruned
WP_014683413_1	WP_010889260_1	0.14805	pruned
WP_014695153_1	WP_010356120_1	0.46064	pruned
WP_014702918_1	WP_014706721_1	0.38413	pruned
WP_014706721_1	WP_014702918_1	0.38413	pruned
WP_014726671_1	WP_012840800_1	0.24571	pruned
WP_014730101_1	WP_015869035_1	0.26043	pruned
WP_014736714_1	WP_011839556_1	0.39332	pruned
WP_014739031_1	WP_012947123_1	0.11109	pruned
WP_014745263_1	WP_020593717_1	0.35292	pruned
WP_014751242_1	WP_008161881_1	0.11960	pruned
WP_014764179_1	WP_018325144_1	0.09451	pruned
WP_014770603_1	WP_012857992_1	0.07150	pruned
WP_014772321_1	WP_019596893_1	0.09111	pruned
WP_014780197_1	WP_020503099_1	0.16355	pruned
WP_014782663_1	WP_009779211_1	0.19726	pruned
WP_014785964_1	WP_013568055_1	0.17926	pruned
WP_014790274_1	WP_018279694_1	0.24765	pruned
WP_014798702_1	WP_009578737_1	0.38446	pruned
WP_014806329_1	WP_009201525_1	0.22502	pruned
WP_014810556_1	WP_008515748_1	0.61971	pruned
WP_014829388_1	WP_009623617_1	0.14522	pruned
WP_014842077_1	WP_018576228_1	0.25585	pruned
WP_014845702_1	WP_020488137_1	0.33113	pruned
WP_014855030_1	WP_014561643_1	0.22739	pruned
WP_014868905_1	WP_010406732_1	0.20331	pruned
WP_014870726_1	WP_014421917_1	0.16248	pruned
WP_014874256_1	WP_005637443_1	0.09022	pruned
WP_014887855_1	WP_015872265_1	0.23995	pruned
WP_014889006_1	WP_015872265_1	0.26548	pruned
WP_014892440_1	WP_016919866_1	0.13269	pruned
WP_014934972_1	WP_006034888_1	0.66354	pruned
WP_014953185_1	WP_008544900_1	0.15436	pruned
WP_014955243_1	WP_012414542_1	1.20052	pruned
WP_014957315_1	WP_004074478_1	0.18308	pruned
WP_014961761_1	WP_014450041_1	0.44493	pruned
WP_014967243_1	WP_006311835_1	0.24957	pruned
WP_014971160_1	WP_012726908_1	0.09231	pruned
WP_014994289_1	WP_008736794_1	0.15957	pruned
WP_015005840_1	WP_019868542_1	0.38614	pruned
WP_015010555_1	WP_003468161_1	0.19595	pruned
WP_015021986_1	WP_015450348_1	0.16614	pruned
WP_015030320_1	WP_013407427_1	0.16999	pruned
WP_015037221_1	WP_015793608_1	0.10832	pruned
WP_015046368_1	WP_007640562_1	0.25202	pruned
WP_015049829_1	WP_013121532_1	0.47156	pruned
WP_015053199_1	WP_015323811_1	0.24207	pruned
WP_015069745_1	WP_002526954_1	0.18511	pruned
WP_015088320_1	WP_007670259_1	0.34251	pruned
WP_015089937_1	WP_015469421_1	0.19045	pruned
WP_015098179_1	WP_012783296_1	0.06738	pruned
WP_015110275_1	WP_010313534_1	0.17869	pruned
WP_015111363_1	WP_010997688_1	0.09447	pruned
WP_015117698_1	WP_017319148_1	0.13023	pruned
WP_015125056_1	WP_007352928_1	0.35361	pruned
WP_015128388_1	WP_012409888_1	0.07590	pruned
WP_015133244_1	WP_012305714_1	0.10954	pruned
WP_015142450_1	WP_015955981_1	0.22904	pruned
WP_015147187_1	WP_017715135_1	0.21121	pruned
WP_015154802_1	WP_015189242_1	0.15805	pruned
WP_015167948_1	WP_019499324_1	0.24534	pruned
WP_015173646_1	WP_017286988_1	0.27502	pruned
WP_015182237_1	WP_006106434_1	0.19400	pruned
WP_015189242_1	WP_015154802_1	0.15805	pruned
WP_015191895_1	WP_019506551_1	0.15465	pruned
WP_015196271_1	WP_019492768_1	0.09222	pruned
WP_015203047_1	WP_015189242_1	0.25561	pruned
WP_015210878_1	WP_012409888_1	0.09124	pruned
WP_015214748_1	WP_015210878_1	0.10581	pruned
WP_015219158_1	WP_017296119_1	0.13838	pruned
WP_015226969_1	WP_015229458_1	0.15595	pruned
WP_015229458_1	WP_015226969_1	0.15595	pruned
WP_015235750_1	WP_013555172_1	0.15369	pruned
WP_015238117_1	WP_015397118_1	0.08624	pruned
WP_015238430_1	WP_015396404_1	0.18594	pruned
WP_015250612_1	WP_013564594_1	0.42273	pruned
WP_015256248_1	WP_020621090_1	0.09221	pruned
WP_015263717_1	WP_015945414_1	0.07561	pruned
WP_015273516_1	WP_015915924_1	0.46297	pruned
WP_015277580_1	WP_013716406_1	0.08548	pruned
WP_015280262_1	WP_009148420_1	0.24714	pruned
WP_015323811_1	WP_015053199_1	0.24207	pruned
WP_015327704_1	WP_018247909_1	0.20996	pruned
WP_015330320_1	WP_020596542_1	0.11698	pruned
WP_015335976_1	WP_015853290_1	0.11320	pruned
WP_015344451_1	WP_013516490_1	0.40924	pruned
WP_015350527_1	WP_019833639_1	0.46909	pruned
WP_015359794_1	WP_003512177_1	0.26079	pruned
WP_015361138_1	WP_006795790_1	0.08088	pruned
WP_015370653_1	WP_014158811_1	0.26051	pruned
WP_015394457_1	WP_002582106_1	0.12903	pruned
WP_015396404_1	WP_015238430_1	0.18594	pruned
WP_015397118_1	WP_015238117_1	0.08624	pruned
WP_015397883_1	WP_013544933_1	0.18401	pruned
WP_015398929_1	WP_011180501_1	0.11129	pruned
WP_015400396_1	WP_014523180_1	0.16340	pruned
WP_015403446_1	WP_006460378_1	0.51059	pruned
WP_015406992_1	WP_012881849_1	0.07384	pruned
WP_015415098_1	WP_013513459_1	0.12040	pruned
WP_015419829_1	WP_012514294_1	0.09644	pruned
WP_015423634_1	WP_010454299_1	0.68771	pruned
WP_015442878_1	WP_020378414_1	0.47621	pruned
WP_015450348_1	WP_004128100_1	0.12758	pruned
WP_015452490_1	WP_013461876_1	0.15020	pruned
WP_015465837_1	WP_011327438_1	0.22447	pruned
WP_015467593_1	WP_007670259_1	0.40183	pruned
WP_015469421_1	WP_015089937_1	0.19045	pruned
WP_015482248_1	WP_004568713_1	0.11839	pruned
WP_015488182_1	WP_007019001_1	0.15895	pruned
WP_015490900_1	WP_010205961_1	0.30163	pruned
WP_015499891_1	WP_017928713_1	0.16488	pruned
WP_015504369_1	WP_015733697_1	0.99832	pruned
WP_015506098_1	WP_010231826_1	0.08230	pruned
WP_015558525_1	WP_006353133_1	0.78797	pruned
WP_015560170_1	WP_006428457_1	0.13239	pruned
WP_015568345_1	WP_012739625_1	0.11461	pruned
WP_015595636_1	WP_016203859_1	0.07256	pruned
WP_015611112_1	WP_018510207_1	0.07598	pruned
WP_015616697_1	WP_010236802_1	0.09215	pruned
WP_015678184_1	WP_002177762_1	0.36687	pruned
WP_015709265_1	WP_015712666_1	0.15413	pruned
WP_015712666_1	WP_015709265_1	0.15413	pruned
WP_015721759_1	WP_011938675_1	0.11373	pruned
WP_015733697_1	WP_015791012_1	0.09639	pruned
WP_015739585_1	WP_013496617_1	0.50667	pruned
WP_015750906_1	WP_005988485_1	0.37616	pruned
WP_015753980_1	WP_019668231_1	0.17644	pruned
WP_015757718_1	WP_015859881_1	0.81224	pruned
WP_015759301_1	WP_006521405_1	0.28731	pruned
WP_015767765_1	WP_011288099_1	0.18180	pruned
WP_015772194_1	WP_013882675_1	0.32568	pruned
WP_015775386_1	WP_008869961_1	0.35836	pruned
WP_015787507_1	WP_009156071_1	0.11109	pruned
WP_015791012_1	WP_015733697_1	0.09639	pruned
WP_015793608_1	WP_015037221_1	0.10832	pruned
WP_015798990_1	WP_020202749_1	1.05202	pruned
WP_015801561_1	WP_013229875_1	0.28593	pruned
WP_015806719_1	WP_002983293_1	0.12544	pruned
WP_015813818_1	WP_013930160_1	0.20198	pruned
WP_015816572_1	WP_013950637_1	1.14967	pruned
WP_015827528_1	WP_018996928_1	0.08328	pruned
WP_015853290_1	WP_015335976_1	0.11320	pruned
WP_015859881_1	WP_009110385_1	0.13171	pruned
WP_015869035_1	WP_014730101_1	0.26043	pruned
WP_015872265_1	WP_012989983_1	0.09685	pruned
WP_015881519_1	WP_013882675_1	0.21221	pruned
WP_015889582_1	WP_006940797_1	0.12052	pruned
WP_015901785_1	WP_007473731_1	0.21570	pruned
WP_015904542_1	WP_014957315_1	0.21416	pruned
WP_015915924_1	WP_007759990_1	0.11671	pruned
WP_015925687_1	WP_004630270_1	0.09123	pruned
WP_015932853_1	WP_017486054_1	0.19118	pruned
WP_015939221_1	WP_008682452_1	0.09731	pruned
WP_015942420_1	WP_006563426_1	0.21755	pruned
WP_015945414_1	WP_015263717_1	0.07561	pruned
WP_015947526_1	WP_012173768_1	0.51582	pruned
WP_015955981_1	WP_015142450_1	0.22904	pruned
WP_016148743_1	WP_007494808_1	0.21602	pruned
WP_016170207_1	WP_002983293_1	0.14751	pruned
WP_016174565_1	WP_016251806_1	0.15128	pruned
WP_016195485_1	WP_014678667_1	0.21838	pruned
WP_016203859_1	WP_015595636_1	0.07256	pruned
WP_016251806_1	WP_016174565_1	0.15128	pruned
WP_016279012_1	WP_016290583_1	0.32959	pruned
WP_016288893_1	WP_009252897_1	0.39616	pruned
WP_016290583_1	WP_009252897_1	0.32932	pruned
WP_016328292_1	WP_018111883_1	0.16966	pruned
WP_016353281_1	WP_018718346_1	0.44002	pruned
WP_016423200_1	WP_013888958_1	0.21476	pruned
WP_016424544_1	WP_017000774_1	0.13764	pruned
WP_016431046_1	WP_010356120_1	0.11074	pruned
WP_016441483_1	WP_004614895_1	0.41822	pruned
WP_016444825_1	WP_004807450_1	0.24812	pruned
WP_016452878_1	WP_006395434_1	0.30474	pruned
WP_016455636_1	WP_013161599_1	0.23800	pruned
WP_016457036_1	WP_018019189_1	0.28280	pruned
WP_016483527_1	WP_015049829_1	0.52243	pruned
WP_016501151_1	WP_008366398_1	0.09526	pruned
WP_016518453_1	WP_010882261_1	0.21390	pruned
WP_016521174_1	WP_013757641_1	0.34730	pruned
WP_016524637_1	WP_008397931_1	0.34937	pruned
WP_016553839_1	WP_007628686_1	0.07933	pruned
WP_016571744_1	WP_013229875_1	0.42972	pruned
WP_016646118_1	WP_009650914_1	0.44249	pruned
WP_016662452_1	WP_009128983_1	0.10357	pruned
WP_016664373_1	WP_010534314_1	0.34260	pruned
WP_016698958_1	WP_012783296_1	0.23050	pruned
WP_016709778_1	WP_011327438_1	0.09516	pruned
WP_016744074_1	WP_010127075_1	0.19120	pruned
WP_016838680_1	WP_004228070_1	0.09905	pruned
WP_016853503_1	WP_010630103_1	0.12200	pruned
WP_016856860_1	WP_015872265_1	0.22437	pruned
WP_016897452_1	WP_013668617_1	0.25475	pruned
WP_016914845_1	WP_010630103_1	0.20506	pruned
WP_016919866_1	WP_014892440_1	0.13269	pruned
WP_016934317_1	WP_005514682_1	0.09741	pruned
WP_016957911_1	WP_017444927_1	0.08233	pruned
WP_016989305_1	WP_012022474_1	0.10089	pruned
WP_017000774_1	WP_016424544_1	0.13764	pruned
WP_017003245_1	WP_009385762_1	0.08049	pruned
WP_017032796_1	WP_017054204_1	0.10317	pruned
WP_017054204_1	WP_017032796_1	0.10317	pruned
WP_017175902_1	WP_001121755_1	0.08989	pruned
WP_017178869_1	WP_005987719_1	0.09665	pruned
WP_017185535_1	WP_014644232_1	0.22598	pruned
WP_017193270_1	WP_011412718_1	0.31373	pruned
WP_017201842_1	WP_017201849_1	0.92549	pruned
WP_017201849_1	WP_017201842_1	0.92549	pruned
WP_017233777_1	WP_014617391_1	0.15762	pruned
WP_017251640_1	WP_019121149_1	0.11911	pruned
WP_017257953_1	WP_008244433_1	0.12263	pruned
